id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified
2461909,4285129,Kirsten,2012-11-29,"Austin, Texas, United States",within a few hours,1.0,,False,Old West Austin,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
7901478,8009490,Aaron,2013-08-07,"Austin, Texas, United States",,,,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
2332927,11915921,Whitney,2014-02-03,"Austin, Texas, United States",,,,False,Clarksville,1.0,"['email', 'phone']",True,True
6461701,33745329,Leann,2015-05-19,"Austin, Texas, United States",,,,False,Bryker Woods,1.0,"['email', 'phone', 'facebook']",True,True
7902095,7695770,Nathan,2013-07-24,"Austin, Texas, United States",within an hour,1.0,0.67,False,Bryker Woods,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
7902105,8197854,Paul,2013-08-16,"Austin, Texas, United States",within a day,1.0,0.5,False,Old West Austin,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
2266107,8514132,Lauren,2013-08-29,"Austin, Texas, United States",,,,False,Downtown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
5510194,8180027,Molly,2013-08-15,"Austin, Texas, United States",,,,False,Clarksville,1.0,"['email', 'phone', 'reviews']",True,True
5084388,973213,Zach,2011-08-15,"Austin, Texas, United States",,,,False,West Austin,1.0,"['email', 'phone', 'facebook']",True,True
5805293,30118476,Jenna,2015-03-27,US,within a few hours,1.0,,False,Bryker Woods,1.0,"['email', 'phone']",True,True
760139,4006456,Mk,2012-10-29,US,within a few hours,1.0,0.88,False,Old West Austin,1.0,"['email', 'phone', 'linkedin', 'reviews']",True,True
8579011,4374800,Sanaz,2012-12-10,"Austin, Texas, United States",,,,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,True
3742694,695021,Casey,2011-06-13,"Austin, Texas, United States",within an hour,1.0,1.0,True,Tarrytown,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",True,True
4188641,2748372,Craig,2012-06-26,"Austin, Texas, United States",within a few hours,1.0,0.91,True,Tarrytown,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5532164,28687342,Bo,2015-03-03,"Austin, Texas, United States",,,,False,West Austin,1.0,"['email', 'phone', 'facebook']",True,True
7989817,39377666,Cathy,2015-07-23,"Austin, Texas, United States",within an hour,1.0,1.0,False,West Austin,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
3959365,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
6215403,4336628,Angela,2012-12-05,"Austin, Texas, United States",within a few hours,1.0,0.0,False,Bryker Woods,1.0,"['phone', 'google', 'linkedin', 'reviews', 'kba']",True,True
2386616,12191242,Sammer,2014-02-12,"Austin, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
8776697,35949804,Tracey,2015-06-16,US,within a day,0.83,0.8,False,East Riverside,8.0,"['email', 'phone', 'linkedin', 'jumio', 'kba']",True,True
27632,119441,Angele,2010-05-06,"Austin, Texas, United States",within a day,0.9,0.44,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5755416,10292686,Brian,2013-11-27,Austin / DC / Cape Cod,within a few hours,0.94,0.75,True,Capitol Hill,8.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",True,True
7237000,37891014,Chris,2015-07-08,"Austin, Texas, United States",within an hour,1.0,1.0,False,Downtown,1.0,"['email', 'phone', 'reviews']",True,True
5482391,26500838,Mark,2015-01-21,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
8416936,13007528,Ruth,2014-03-10,"Austin, Texas, United States",within an hour,1.0,1.0,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'jumio']",True,True
9236420,20913861,D.J.,2014-09-03,"Austin, Texas, United States",within an hour,1.0,1.0,False,,1.0,"['email', 'phone', 'facebook']",True,True
4223093,21916655,Kerri,2014-09-29,"Austin, Texas, United States",,,,False,Clarksville,1.0,"['email', 'phone']",True,True
8828555,21256884,Meredith,2014-09-12,US,within an hour,1.0,1.0,False,Old West Austin,1.0,['phone'],True,True
356675,1805253,Tracy,2012-02-24,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
8581497,31753050,Britni,2015-04-22,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2257304,11528603,Angela,2014-01-22,"Austin, Texas, United States",within a few hours,1.0,0.5,False,Clarksville,2.0,"['email', 'phone', 'reviews', 'jumio']",True,True
62279,303006,Paula,2010-11-28,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone']",True,True
7074646,1739801,Terrance,2012-02-12,"Austin, Texas, United States",within an hour,0.96,0.93,True,Dawson,12.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
4092834,21228394,Deborah,2014-09-11,"Austin, Texas, United States",within an hour,1.0,0.71,False,,1.0,"['email', 'phone', 'reviews']",True,True
1274816,119734,Marcella,2010-05-06,"New York, New York, United States",within a day,1.0,0.75,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
5239779,27116853,Sarah,2015-02-02,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
5133146,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
1668169,8833810,Aaron,2013-09-14,US,,,,False,Old West Austin,1.0,"['email', 'phone', 'kba']",True,True
332648,791308,Tk,2011-07-07,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone']",True,True
5469392,3931117,Britton,2012-10-20,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
685361,3495665,Laura,2012-09-06,"Austin, Texas, United States",within a few hours,1.0,,False,Clarksville,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
5272963,27297050,Ken & Mary Beth,2015-02-06,"Austin, Texas, United States",within an hour,1.0,1.0,False,Old Enfield,3.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,True
9128327,13845410,Pat,2014-04-03,US,within a day,0.75,1.0,False,Downtown,1.0,"['email', 'phone', 'facebook', 'linkedin', 'jumio', 'kba']",True,True
416757,168993,Laura,2010-07-17,"Austin, Texas, United States",,,,False,Clarksville,1.0,"['email', 'phone', 'reviews']",True,True
8420131,44347156,Gerald,2015-09-16,US,within a few hours,1.0,0.71,False,Old West Austin,1.0,"['email', 'phone', 'linkedin', 'jumio']",True,True
4041185,20953665,Melody,2014-09-04,"Laredo, Texas, United States",within a few hours,1.0,0.82,False,,1.0,"['phone', 'facebook', 'reviews']",True,True
4881295,2641592,Helen,2012-06-14,"Austin, Texas, United States",,,,False,,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
2391170,3717578,Willy,2012-09-30,"Austin, Texas, United States",,,,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
8626001,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
720089,3716486,Marisela,2012-09-30,"Austin, Texas, United States",,,,False,,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
5242421,489242,Jennifer,2011-04-06,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
5537653,28715930,Caroline,2015-03-03,"Austin, Texas, United States",within an hour,1.0,0.5,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,True
8626202,3671125,Dustin,2012-09-25,"Austin, Texas, United States",within a day,0.9,0.64,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7020344,36798572,Elizabeth,2015-06-26,"Austin, Texas, United States",within an hour,1.0,1.0,False,Tarrytown,1.0,"['email', 'phone', 'facebook']",True,True
4144035,1460906,Sara,2011-12-01,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
965700,5265688,Will & Karen,2013-02-28,"Austin, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
8757475,11538491,Emily,2014-01-22,"Austin, Texas, United States",within an hour,1.0,0.86,False,Old West Austin,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
6955247,31584371,Amanda,2015-04-20,"Austin, Texas, United States",within a few hours,0.9,0.93,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2466250,12611274,Greg,2014-02-26,"Austin, Texas, United States",,,,False,West Austin,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
2367942,3197761,Sebastian,2012-08-08,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
5581658,2845523,Sydney,2012-07-06,"Austin, Texas, United States",within an hour,1.0,1.0,True,Old West Austin,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
762400,1795217,Stan,2012-02-22,"Austin, Texas, United States",within a few hours,1.0,1.0,True,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
1846411,9645523,Chuck,2013-10-26,"Austin, Texas, United States",within a few hours,0.89,1.0,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
4179399,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
4137791,7239842,Maria,2013-07-02,"Austin, Texas, United States",within a few hours,1.0,,False,Bryker Woods,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2302877,11528603,Angela,2014-01-22,"Austin, Texas, United States",within a few hours,1.0,0.5,False,Clarksville,2.0,"['email', 'phone', 'reviews', 'jumio']",True,True
1589824,2389336,Elizabeth,2012-05-16,"Austin, Texas, United States",a few days or more,0.33,1.0,False,Clarksville,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
5489353,13073120,Natalie,2014-03-12,"Austin, Texas, United States",within a day,1.0,,False,,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
5419307,16047277,Mireille,2014-05-27,"Marble Falls, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,5.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
5162885,26702880,Justin,2015-01-25,"Austin, Texas, United States",within a day,0.83,0.67,False,Downtown,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7325656,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
5457997,5138788,Brett,2013-02-18,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook']",True,True
2508934,12842687,Brady,2014-03-05,US,,,,False,Clarksville,1.0,"['email', 'phone']",True,True
9128136,266261,Virginia,2010-10-19,"Austin, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,1.0,"['email', 'phone', 'reviews']",True,True
5851461,9154326,Sammy,2013-09-30,US,within an hour,1.0,1.0,False,West Austin,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,True
706950,3633458,Brent,2012-09-21,"Austin, Texas, United States",,,,False,West Austin,1.0,"['email', 'phone', 'facebook']",True,True
8815829,870179,Bess,2011-07-26,"Austin, Texas, United States",within an hour,1.0,1.0,False,Clarksville,1.0,"['email', 'phone', 'facebook']",True,True
4311590,22380612,Tyler,2014-10-10,"Austin, Texas, United States",,,,False,West Austin,1.0,"['email', 'phone', 'google', 'jumio']",True,True
4135953,5099709,Mellen,2013-02-15,"Austin, Texas, United States",within a few hours,1.0,1.0,False,Tarrytown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
7980411,42120138,Alexander,2015-08-21,US,within a few hours,1.0,1.0,False,Old West Austin,1.0,"['email', 'phone', 'reviews']",True,True
2500784,12799759,Maura,2014-03-04,"Austin, Texas, United States",,,,False,Bryker Woods,1.0,"['email', 'phone', 'reviews']",True,True
3163510,16047277,Mireille,2014-05-27,"Marble Falls, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,5.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
4539974,23541469,Jason,2014-11-09,US,,,,False,West Austin,1.0,"['email', 'phone', 'linkedin', 'kba']",True,True
2378661,768835,Wendy,2011-07-02,"Austin, Texas, United States",within a few hours,1.0,1.0,False,Old West Austin,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
333442,1698318,Virginia,2012-02-04,"Austin, Texas, United States",within a day,0.8,0.75,False,Tarrytown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
4267075,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
5426241,11742526,Matthew,2014-01-28,"Austin, Texas, United States",within an hour,1.0,1.0,True,Old West Austin,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,True
8588504,3755982,Barbara,2012-10-04,"Austin, Texas, United States",within a few hours,1.0,0.94,False,,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5525367,22022084,Brian,2014-10-01,US,within a day,1.0,1.0,False,Clarksville,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
76497,177441,Ash,2010-07-22,"Austin, Texas, United States",within a few hours,1.0,0.81,True,West Austin,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
8081718,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
5319514,17333333,Kate,2014-06-27,"Austin, Texas, United States",within a few hours,1.0,1.0,True,Travis Heights,4.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
8606191,45278663,John,2015-09-28,"Columbus, Georgia, United States",within a few hours,1.0,1.0,False,,1.0,"['email', 'phone', 'reviews']",True,True
7324040,38369018,Danner,2015-07-13,"Austin, Texas, United States",within a few hours,1.0,,False,Tarrytown,1.0,"['email', 'phone', 'reviews']",True,True
699477,3587777,Nicole,2012-09-16,US,,,,False,Bryker Woods,1.0,"['email', 'phone', 'linkedin', 'reviews']",True,True
5395702,1523587,Dallas,2011-12-21,"Austin, Texas, United States",within an hour,0.96,0.96,True,St. Edwards,12.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews']",True,True
339106,1722013,Alison,2012-02-08,"Austin, Texas, United States",,,,False,Old Enfield,1.0,"['phone', 'facebook', 'reviews']",True,True
4085163,20868075,Melissa,2014-09-02,"Austin, Texas, United States",within an hour,1.0,1.0,True,West Austin,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
3986925,14729348,Chris,2014-04-25,"Austin, Texas, United States",,,,False,Bryker Woods,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
5592816,28997345,Christine,2015-03-08,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",True,True
939927,5079171,Chris,2013-02-13,"Austin, Texas, United States",within a day,1.0,0.67,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
3742347,689838,Jenny,2011-06-11,"Austin, Texas, United States",within an hour,1.0,1.0,True,West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
4304511,13463413,Brianna,2014-03-23,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",True,True
4861616,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
896731,4782350,Jack,2013-01-20,US,,,,False,West Austin,1.0,"['email', 'phone']",True,True
4872607,25065840,Jonathan & Carley,2014-12-21,"Austin, Texas, United States",within a day,0.9,0.9,False,West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7887554,36179306,Celeste,2015-06-19,US,within an hour,0.9,1.0,False,,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
4016112,20823594,Meredith,2014-09-01,US,within a day,0.75,0.0,False,Bryker Woods,1.0,"['email', 'phone', 'reviews']",True,True
9165514,47705452,Marisa,2015-10-29,US,,,,False,Downtown,1.0,"['email', 'phone', 'google', 'linkedin', 'jumio']",True,True
3988298,16047277,Mireille,2014-05-27,"Marble Falls, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,5.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
6445962,31367208,Teresa,2015-04-16,"Austin, Texas, United States",within an hour,1.0,1.0,True,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3911693,10503694,Christina,2013-12-08,"Austin, Texas, United States",within an hour,0.8,0.96,False,Old Enfield,2.0,"['email', 'phone', 'reviews']",True,True
8499271,44755826,Larissa,2015-09-21,US,within a day,1.0,0.0,False,Old West Austin,1.0,"['email', 'phone']",True,True
5476443,5796989,Patrick And Catherine,2013-04-06,"Austin, Texas, United States",within an hour,1.0,1.0,True,Old West Austin,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
3551798,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
70703,359390,Martin,2011-01-23,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone', 'reviews']",True,True
4076296,420302,Alicia,2011-03-03,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
8609978,7501983,Jennifer,2013-07-15,"Austin, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,2.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
5693812,25825665,Stephanie,2015-01-09,"Austin, Texas, United States",within an hour,1.0,1.0,True,Clarksville,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
254232,1335409,Eric,2011-10-25,"Austin, Texas, United States",within a day,0.9,1.0,True,Clarksville,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
2916288,14892988,Mark,2014-04-29,US,within an hour,1.0,0.0,False,Tarrytown,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
1834830,9573493,Craig,2013-10-22,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
4161216,16921065,Jodi,2014-06-17,"Austin, Texas, United States",within a few hours,1.0,1.0,False,Rollingwood,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,True
8126391,4821500,Jane,2013-01-23,"Austin, Texas, United States",within an hour,1.0,1.0,False,Tarrytown,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
458217,2267797,Tyler,2012-05-01,"Austin, Texas, United States",within a day,0.8,0.79,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
8253891,12306613,Cindy,2014-02-17,"Austin, Texas, United States",within an hour,1.0,1.0,False,Old West Austin,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
7437292,5330938,Geoff,2013-03-05,"Boston, Massachusetts, United States",within a day,0.5,1.0,False,Old West Austin,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
6322748,9509477,Stephen,2013-10-18,"Austin, Texas, United States",within an hour,1.0,0.8,False,,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",True,True
5568864,1839330,Steph,2012-03-01,"Austin, Texas, United States",,,,False,Bryker Woods,1.0,"['email', 'phone', 'google', 'linkedin', 'jumio']",True,True
1964375,2389336,Elizabeth,2012-05-16,"Austin, Texas, United States",a few days or more,0.33,1.0,False,Clarksville,3.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
4150237,21531168,Michael,2014-09-19,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'jumio']",True,True
2390109,2665483,Alexandra,2012-06-17,"Austin, Texas, United States",within an hour,1.0,1.0,False,Bryker Woods,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5171709,6296769,Sydney,2013-05-08,"Austin, Texas, United States",within a few hours,0.93,0.83,False,Old West Austin,1.0,"['email', 'phone', 'reviews', 'manual_offline', 'sent_id', 'kba']",True,True
747499,3924382,Phillip,2012-10-19,"Austin, Texas, United States",within an hour,1.0,1.0,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7858150,34485402,Gage,2015-05-29,"Austin, Texas, United States",within a few hours,1.0,1.0,False,Downtown,1.0,"['email', 'phone', 'google', 'reviews', 'jumio', 'kba']",True,True
5401641,28000574,Craig,2015-02-19,"Austin, Texas, United States",within a day,1.0,1.0,False,Bryker Woods,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
584701,956485,Dee,2011-08-11,"Austin, Texas, United States",,,,False,Old West Austin,2.0,"['email', 'phone', 'reviews', 'jumio']",True,True
4090736,526486,Al,2011-04-21,"Austin, Texas, United States",within an hour,1.0,0.71,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,True
5608232,11912245,Brian,2014-02-03,"New York, New York, United States",,,,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'jumio']",True,True
942734,3536176,David,2012-09-11,"Austin, Texas, United States",within a day,0.5,,False,Old West Austin,1.0,"['email', 'phone', 'reviews']",True,True
5038893,26012125,Aubrey,2015-01-12,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",True,True
4710519,24345073,,,,,,,True,,,None,True,True
4085297,1879947,Ashley,2012-03-07,"Austin, Texas, United States",,,,False,Tarrytown,1.0,['phone'],True,True
4901899,2991604,Adam,2012-07-19,"Austin, Texas, United States",within a day,1.0,0.0,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
1860352,9704934,Shawna,2013-10-29,"Austin, Texas, United States",within an hour,1.0,1.0,True,Tarrytown,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",True,True
3952708,5643198,Kellen,2013-03-26,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook']",True,True
6868432,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
4148428,21520519,Annecy,2014-09-19,US,,,,False,Clarksville,1.0,"['email', 'phone', 'reviews']",True,True
2177052,11103973,Edward,2014-01-07,"Austin, Texas, United States",within a few hours,1.0,1.0,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'kba']",True,True
83770,57304,Bj,2009-11-24,"Austin, Texas, United States",within a few hours,0.93,0.33,False,Travis Heights,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
5293851,27415728,Cecilia,2015-02-08,"Austin, Texas, United States",within an hour,1.0,1.0,False,Clarksville,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
1623795,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
4279829,8715348,Lena,2013-09-08,"Austin, Texas, United States",within a day,0.75,,False,Clarksville,2.0,"['email', 'phone', 'facebook', 'reviews']",True,True
2050574,4641823,Erica,2013-01-09,"Austin, Texas, United States",within a few hours,1.0,0.88,False,Upper Boggy Creek,339.0,"['email', 'phone', 'google', 'reviews', 'kba']",True,True
6803010,35614086,Brooke,2015-06-12,"Austin, Texas, United States",within a day,0.78,0.6,False,Old West Austin,1.0,"['email', 'phone', 'reviews']",True,True
2389513,12206063,Hillarey,2014-02-13,"Austin, Texas, United States",,,,False,Tarrytown,1.0,['phone'],True,True
6865788,35976783,Amy,2015-06-16,"Hallsville, Texas, United States",a few days or more,0.4,1.0,False,Tarrytown,1.0,"['email', 'phone', 'reviews', 'jumio']",True,True
5638852,29193859,Brian,2015-03-12,US,,,,False,,1.0,['phone'],True,True
8666756,30075818,Lisa,2015-03-26,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook']",True,True
2310634,1642301,Charles And Sarah,2012-01-23,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
2507125,217920,Magdalena,2010-08-30,US,within an hour,1.0,1.0,False,Old Enfield,1.0,"['phone', 'reviews']",True,True
8305840,17763740,Alex,2014-07-07,"Austin, Texas, United States",within a day,0.6,,False,Old West Austin,1.0,"['phone', 'reviews']",True,True
769765,3249886,Scott,2012-08-13,"Austin, Texas, United States",within a day,1.0,,False,Tarrytown,1.0,"['email', 'phone', 'reviews', 'kba']",True,True
277028,746455,Michael,2011-06-26,"Austin, Texas, United States",within a few hours,0.94,0.72,False,Clarksville,4.0,"['email', 'phone', 'reviews', 'kba']",True,True
7582790,7934698,Beth,2013-08-04,"Austin, Texas, United States",within an hour,1.0,1.0,False,Bryker Woods,1.0,"['email', 'phone', 'reviews']",True,True
932231,1335409,Eric,2011-10-25,"Austin, Texas, United States",within a day,0.9,1.0,True,Clarksville,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
1578730,5128232,Kristina,2013-02-18,"Austin, Texas, United States",within a day,0.9,0.63,False,Old West Austin,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,True
6043349,31148752,Bo,2015-04-13,US,within a few hours,0.98,0.81,False,Holly,301.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",True,True
7915978,34613822,Brandon,2015-05-30,"Austin, Texas, United States",within an hour,0.6,0.0,False,Tarrytown,2.0,"['email', 'phone', 'facebook', 'kba']",True,True
7385907,38690648,Rebecca,2015-07-16,"Austin, Texas, United States",within a day,1.0,1.0,False,Downtown,1.0,"['email', 'phone', 'reviews']",True,True
5387009,18772580,Richard,2014-07-23,"Austin, Texas, United States",,,,False,Tarrytown,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
7714899,29982720,Heather,2015-03-25,"Cambridge, Massachusetts, United States",within a few hours,0.89,0.71,False,,1.0,"['email', 'phone', 'facebook', 'reviews']",True,True
7435259,32535697,Chet,2015-05-03,"Austin, Texas, United States",within an hour,1.0,1.0,True,Clarksville,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
7649138,11786964,Valentina,2014-01-30,"Austin, Texas, United States",a few days or more,0.4,1.0,False,West Austin,1.0,"['phone', 'facebook', 'reviews']",True,True
964021,5254049,Marie,2013-02-27,US,,,,False,Clarksville,1.0,['phone'],True,True
2373006,12122019,Charlie,2014-02-10,"Austin, Texas, United States",,,,False,Old West Austin,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",True,True
